timestamp, utilization,threshold, sampling_rate , execution_time
20251108_223725, 80, 60000, 90, 2560
20251108_223727, 80, 60000, 90, 2558
20251108_223730, 80, 60000, 90, 2553
20251108_223733, 80, 60000, 90, 2553
20251108_223735, 80, 60000, 90, 2560
20251108_223738, 80, 60000, 90, 2553
20251108_223740, 80, 60000, 90, 2556
20251108_223743, 80, 60000, 90, 2551
20251108_223745, 80, 60000, 90, 2570
20251108_223748, 80, 60000, 95, 2565
20251108_223750, 80, 60000, 95, 2549
20251108_223753, 80, 60000, 95, 2560
20251108_223756, 80, 60000, 95, 2555
20251108_223758, 80, 60000, 95, 2556
20251108_223801, 80, 60000, 95, 2551
20251108_223803, 80, 60000, 95, 2551
20251108_223806, 80, 60000, 95, 2552
20251108_223808, 80, 60000, 95, 2554
20251108_223811, 80, 60000, 95, 2553
20251108_223814, 80, 70000, 75, 2553
20251108_223816, 80, 70000, 75, 2552
20251108_223819, 80, 70000, 75, 2551
20251108_223821, 80, 70000, 75, 2556
20251108_223824, 80, 70000, 75, 2553
20251108_223826, 80, 70000, 75, 2553
20251108_223829, 80, 70000, 75, 2552
20251108_223831, 80, 70000, 75, 2554
20251108_223834, 80, 70000, 75, 2553
20251108_223837, 80, 70000, 75, 2553
20251108_223839, 80, 70000, 80, 2549
20251108_223842, 80, 70000, 80, 2550
20251108_223844, 80, 70000, 80, 2552
20251108_223847, 80, 70000, 80, 2554
20251108_223849, 80, 70000, 80, 2553
20251108_223852, 80, 70000, 80, 2552
20251108_223854, 80, 70000, 80, 2549
20251108_223857, 80, 70000, 80, 2560
20251108_223900, 80, 70000, 80, 2550
20251108_223902, 80, 70000, 80, 2549
20251108_223905, 80, 70000, 85, 2551
20251108_223907, 80, 70000, 85, 2554
20251108_223910, 80, 70000, 85, 2554
20251108_223912, 80, 70000, 85, 2556
20251108_223915, 80, 70000, 85, 2558
20251108_223918, 80, 70000, 85, 2553
20251108_223920, 80, 70000, 85, 2554
20251108_223923, 80, 70000, 85, 2554
20251108_223925, 80, 70000, 85, 2551
20251108_223928, 80, 70000, 85, 2555
20251108_223930, 80, 70000, 90, 2553
20251108_223933, 80, 70000, 90, 2554
20251108_223935, 80, 70000, 90, 2559
20251108_223938, 80, 70000, 90, 2554
20251108_223941, 80, 70000, 90, 2553
20251108_223943, 80, 70000, 90, 2553
20251108_223946, 80, 70000, 90, 2552
20251108_223948, 80, 70000, 90, 2554
20251108_223951, 80, 70000, 90, 2554
20251108_223953, 80, 70000, 90, 2552
20251108_223956, 80, 70000, 95, 2550
20251108_223958, 80, 70000, 95, 2554
20251108_224001, 80, 70000, 95, 2553
20251108_224004, 80, 70000, 95, 2553
20251108_224006, 80, 70000, 95, 2553
20251108_224009, 80, 70000, 95, 2555
20251108_224011, 80, 70000, 95, 2552
20251108_224014, 80, 70000, 95, 2552
20251108_224016, 80, 70000, 95, 2555
20251108_224019, 80, 70000, 95, 2553
20251108_224022, 80, 80000, 75, 2549
20251108_224024, 80, 80000, 75, 2553
20251108_224027, 80, 80000, 75, 2555
20251108_224029, 80, 80000, 75, 2550
20251108_224032, 80, 80000, 75, 2560
20251108_224034, 80, 80000, 75, 2554
20251108_224037, 80, 80000, 75, 2553
20251108_224039, 80, 80000, 75, 2551
20251108_224042, 80, 80000, 75, 2553
20251108_224045, 80, 80000, 75, 2551
20251108_224047, 80, 80000, 80, 2547
20251108_224050, 80, 80000, 80, 2553
20251108_224052, 80, 80000, 80, 2551
20251108_224055, 80, 80000, 80, 2554
20251108_224057, 80, 80000, 80, 2553
20251108_224100, 80, 80000, 80, 2553
20251108_224102, 80, 80000, 80, 2553
20251108_224105, 80, 80000, 80, 2554
20251108_224108, 80, 80000, 80, 2555
20251108_224110, 80, 80000, 80, 2553
20251108_224113, 80, 80000, 85, 2555
20251108_224115, 80, 80000, 85, 2554
20251108_224118, 80, 80000, 85, 2558
20251108_224120, 80, 80000, 85, 2555
20251108_224123, 80, 80000, 85, 2553
20251108_224126, 80, 80000, 85, 2552
20251108_224128, 80, 80000, 85, 2555
20251108_224131, 80, 80000, 85, 2553
20251108_224133, 80, 80000, 85, 2552
20251108_224136, 80, 80000, 85, 2547
20251108_224138, 80, 80000, 90, 2547
20251108_224141, 80, 80000, 90, 2553
20251108_224143, 80, 80000, 90, 2553
20251108_224146, 80, 80000, 90, 2555
20251108_224149, 80, 80000, 90, 2550
20251108_224151, 80, 80000, 90, 2555
20251108_224154, 80, 80000, 90, 2553
20251108_224156, 80, 80000, 90, 2556
20251108_224159, 80, 80000, 90, 2553
20251108_224201, 80, 80000, 90, 2553
20251108_224204, 80, 80000, 95, 2547
20251108_224206, 80, 80000, 95, 2554
20251108_224209, 80, 80000, 95, 2553
20251108_224212, 80, 80000, 95, 2556
20251108_224214, 80, 80000, 95, 2554
20251108_224217, 80, 80000, 95, 2559
20251108_224219, 80, 80000, 95, 2553
20251108_224222, 80, 80000, 95, 2556
20251108_224224, 80, 80000, 95, 2553
20251108_224227, 80, 80000, 95, 2555
20251108_224230, 80, 90000, 75, 2551
20251108_224232, 80, 90000, 75, 2550
20251108_224235, 80, 90000, 75, 2553
20251108_224237, 80, 90000, 75, 2552
20251108_224240, 80, 90000, 75, 2555
20251108_224242, 80, 90000, 75, 2555
20251108_224245, 80, 90000, 75, 2550
20251108_224247, 80, 90000, 75, 2552
20251108_224250, 80, 90000, 75, 2554
20251108_224253, 80, 90000, 75, 2567
20251108_224255, 80, 90000, 80, 2566
20251108_224258, 80, 90000, 80, 2554
20251108_224300, 80, 90000, 80, 2553
20251108_224303, 80, 90000, 80, 2554
20251108_224305, 80, 90000, 80, 2555
20251108_224308, 80, 90000, 80, 2557
20251108_224311, 80, 90000, 80, 2557
20251108_224313, 80, 90000, 80, 2553
20251108_224316, 80, 90000, 80, 2551
20251108_224318, 80, 90000, 80, 2554
20251108_224321, 80, 90000, 85, 2548
20251108_224323, 80, 90000, 85, 2551
20251108_224326, 80, 90000, 85, 2553
20251108_224328, 80, 90000, 85, 2554
20251108_224331, 80, 90000, 85, 2554
20251108_224334, 80, 90000, 85, 2552
20251108_224336, 80, 90000, 85, 2549
20251108_224339, 80, 90000, 85, 2565
20251108_224341, 80, 90000, 85, 2554
20251108_224344, 80, 90000, 85, 2553
20251108_224346, 80, 90000, 90, 2551
20251108_224349, 80, 90000, 90, 2554
20251108_224351, 80, 90000, 90, 2553
20251108_224354, 80, 90000, 90, 2552
20251108_224357, 80, 90000, 90, 2554
20251108_224359, 80, 90000, 90, 2555
20251108_224402, 80, 90000, 90, 2558
20251108_224404, 80, 90000, 90, 2556
20251108_224407, 80, 90000, 90, 2552
20251108_224409, 80, 90000, 90, 2555
20251108_224412, 80, 90000, 95, 2550
20251108_224415, 80, 90000, 95, 2552
20251108_224417, 80, 90000, 95, 2555
20251108_224420, 80, 90000, 95, 2553
20251108_224422, 80, 90000, 95, 2551
20251108_224425, 80, 90000, 95, 2553
20251108_224427, 80, 90000, 95, 2555
20251108_224430, 80, 90000, 95, 2557
20251108_224432, 80, 90000, 95, 2552
20251108_224435, 80, 90000, 95, 2558
20251108_224438, 80, 100000, 75, 2549
20251108_224440, 80, 100000, 75, 2553
20251108_224443, 80, 100000, 75, 2549
20251108_224445, 80, 100000, 75, 2550
20251108_224448, 80, 100000, 75, 2552
20251108_224450, 80, 100000, 75, 2554
20251108_224453, 80, 100000, 75, 2552
20251108_224455, 80, 100000, 75, 2554
20251108_224458, 80, 100000, 75, 2554
20251108_224501, 80, 100000, 75, 2554
20251108_224503, 80, 100000, 80, 2550
20251108_224506, 80, 100000, 80, 2556
20251108_224508, 80, 100000, 80, 2554
20251108_224511, 80, 100000, 80, 2560
20251108_224513, 80, 100000, 80, 2550
20251108_224516, 80, 100000, 80, 2554
20251108_224519, 80, 100000, 80, 2555
20251108_224521, 80, 100000, 80, 2559
20251108_224524, 80, 100000, 80, 2550
20251108_224526, 80, 100000, 80, 2553
20251108_224529, 80, 100000, 85, 2554
20251108_224531, 80, 100000, 85, 2549
20251108_224534, 80, 100000, 85, 2551
20251108_224536, 80, 100000, 85, 2548
20251108_224539, 80, 100000, 85, 2552
20251108_224542, 80, 100000, 85, 2552
20251108_224544, 80, 100000, 85, 2561
20251108_224547, 80, 100000, 85, 2557
20251108_224549, 80, 100000, 85, 2552
20251108_224552, 80, 100000, 85, 2553
20251108_224554, 80, 100000, 90, 2549
20251108_224557, 80, 100000, 90, 2550
20251108_224559, 80, 100000, 90, 2553
20251108_224602, 80, 100000, 90, 2554
20251108_224605, 80, 100000, 90, 2552
20251108_224607, 80, 100000, 90, 2555
20251108_224610, 80, 100000, 90, 2550
20251108_224612, 80, 100000, 90, 2556
20251108_224615, 80, 100000, 90, 2553
20251108_224617, 80, 100000, 90, 2550
20251108_224620, 80, 100000, 95, 2550
20251108_224623, 80, 100000, 95, 2557
20251108_224625, 80, 100000, 95, 2553
20251108_224628, 80, 100000, 95, 2551
20251108_224630, 80, 100000, 95, 2556
20251108_224633, 80, 100000, 95, 2553
20251108_224635, 80, 100000, 95, 2552
20251108_224638, 80, 100000, 95, 2550
20251108_224640, 80, 100000, 95, 2550
20251108_224643, 80, 100000, 95, 2555
20251108_224646, 90, 10000, 75, 2548
20251108_224648, 90, 10000, 75, 2553
20251108_224651, 90, 10000, 75, 2549
20251108_224653, 90, 10000, 75, 2554
20251108_224656, 90, 10000, 75, 2552
20251108_224658, 90, 10000, 75, 2555
20251108_224701, 90, 10000, 75, 2552
20251108_224704, 90, 10000, 75, 2554
20251108_224706, 90, 10000, 75, 2550
20251108_224709, 90, 10000, 75, 2552
20251108_224711, 90, 10000, 80, 2554
20251108_224714, 90, 10000, 80, 2553
20251108_224716, 90, 10000, 80, 2552
20251108_224719, 90, 10000, 80, 2555
20251108_224721, 90, 10000, 80, 2552
20251108_224724, 90, 10000, 80, 2551
20251108_224727, 90, 10000, 80, 2556
20251108_224729, 90, 10000, 80, 2554
20251108_224732, 90, 10000, 80, 2551
20251108_224734, 90, 10000, 80, 2553
20251108_224737, 90, 10000, 85, 2551
20251108_224739, 90, 10000, 85, 2552
20251108_224742, 90, 10000, 85, 2553
20251108_224744, 90, 10000, 85, 2552
20251108_224747, 90, 10000, 85, 2552
20251108_224750, 90, 10000, 85, 2553
20251108_224752, 90, 10000, 85, 2550
20251108_224755, 90, 10000, 85, 2554
20251108_224757, 90, 10000, 85, 2552
20251108_224800, 90, 10000, 85, 2553
20251108_224802, 90, 10000, 90, 2551
20251108_224805, 90, 10000, 90, 2557
20251108_224807, 90, 10000, 90, 2552
20251108_224810, 90, 10000, 90, 2554
20251108_224813, 90, 10000, 90, 2551
20251108_224815, 90, 10000, 90, 2550
20251108_224818, 90, 10000, 90, 2549
20251108_224820, 90, 10000, 90, 2554
20251108_224823, 90, 10000, 90, 2548
20251108_224825, 90, 10000, 90, 2547
20251108_224828, 90, 10000, 95, 2557
20251108_224831, 90, 10000, 95, 2549
20251108_224833, 90, 10000, 95, 2555
20251108_224836, 90, 10000, 95, 2552
20251108_224838, 90, 10000, 95, 2554
20251108_224841, 90, 10000, 95, 2556
20251108_224843, 90, 10000, 95, 2557
20251108_224846, 90, 10000, 95, 2553
20251108_224848, 90, 10000, 95, 2562
20251108_224851, 90, 10000, 95, 2551
20251108_224854, 90, 20000, 75, 2546
20251108_224856, 90, 20000, 75, 2554
20251108_224859, 90, 20000, 75, 2551
20251108_224901, 90, 20000, 75, 2556
20251108_224904, 90, 20000, 75, 2558
20251108_224906, 90, 20000, 75, 2554
20251108_224909, 90, 20000, 75, 2560
20251108_224911, 90, 20000, 75, 2554
20251108_224914, 90, 20000, 75, 2556
20251108_224917, 90, 20000, 75, 2555
20251108_224919, 90, 20000, 80, 2554
20251108_224922, 90, 20000, 80, 2567
20251108_224924, 90, 20000, 80, 2558
20251108_224927, 90, 20000, 80, 2557
20251108_224929, 90, 20000, 80, 2554
20251108_224932, 90, 20000, 80, 2551
20251108_224935, 90, 20000, 80, 2554
20251108_224937, 90, 20000, 80, 2554
20251108_224940, 90, 20000, 80, 2560
20251108_224942, 90, 20000, 80, 2553
20251108_224945, 90, 20000, 85, 2551
20251108_224947, 90, 20000, 85, 2553
20251108_224950, 90, 20000, 85, 2557
20251108_224952, 90, 20000, 85, 2554
20251108_224955, 90, 20000, 85, 2557
20251108_224958, 90, 20000, 85, 2554
20251108_225000, 90, 20000, 85, 2551
20251108_225003, 90, 20000, 85, 2552
20251108_225005, 90, 20000, 85, 2553
20251108_225008, 90, 20000, 85, 2553
20251108_225010, 90, 20000, 90, 2549
20251108_225013, 90, 20000, 90, 2559
20251108_225016, 90, 20000, 90, 2556
20251108_225018, 90, 20000, 90, 2556
20251108_225021, 90, 20000, 90, 2563
20251108_225023, 90, 20000, 90, 2558
20251108_225026, 90, 20000, 90, 2559
20251108_225028, 90, 20000, 90, 2555
20251108_225031, 90, 20000, 90, 2558
20251108_225033, 90, 20000, 90, 2553
20251108_225036, 90, 20000, 95, 2553
20251108_225039, 90, 20000, 95, 2556
20251108_225041, 90, 20000, 95, 2552
20251108_225044, 90, 20000, 95, 2555
20251108_225046, 90, 20000, 95, 2565
20251108_225049, 90, 20000, 95, 2552
20251108_225051, 90, 20000, 95, 2554
20251108_225054, 90, 20000, 95, 2553
20251108_225057, 90, 20000, 95, 2552
20251108_225059, 90, 20000, 95, 2556
20251108_225102, 90, 30000, 75, 2549
20251108_225104, 90, 30000, 75, 2561
20251108_225107, 90, 30000, 75, 2557
20251108_225109, 90, 30000, 75, 2555
20251108_225112, 90, 30000, 75, 2561
20251108_225114, 90, 30000, 75, 2555
20251108_225117, 90, 30000, 75, 2560
20251108_225120, 90, 30000, 75, 2552
20251108_225122, 90, 30000, 75, 2548
20251108_225125, 90, 30000, 75, 2556
20251108_225127, 90, 30000, 80, 2551
20251108_225130, 90, 30000, 80, 2555
20251108_225132, 90, 30000, 80, 2561
20251108_225135, 90, 30000, 80, 2558
20251108_225138, 90, 30000, 80, 2555
20251108_225140, 90, 30000, 80, 2557
20251108_225143, 90, 30000, 80, 2558
20251108_225145, 90, 30000, 80, 2558
20251108_225148, 90, 30000, 80, 2554
20251108_225150, 90, 30000, 80, 2557
20251108_225153, 90, 30000, 85, 2560
20251108_225156, 90, 30000, 85, 2553
20251108_225158, 90, 30000, 85, 2559
20251108_225201, 90, 30000, 85, 2554
20251108_225203, 90, 30000, 85, 2553
20251108_225206, 90, 30000, 85, 2555
20251108_225208, 90, 30000, 85, 2551
20251108_225211, 90, 30000, 85, 2556
20251108_225213, 90, 30000, 85, 2553
20251108_225216, 90, 30000, 85, 2550
20251108_225219, 90, 30000, 90, 2548
20251108_225221, 90, 30000, 90, 2555
20251108_225224, 90, 30000, 90, 2558
20251108_225226, 90, 30000, 90, 2560
20251108_225229, 90, 30000, 90, 2555
20251108_225231, 90, 30000, 90, 2556
20251108_225234, 90, 30000, 90, 2555
20251108_225236, 90, 30000, 90, 2555
20251108_225239, 90, 30000, 90, 2554
20251108_225242, 90, 30000, 90, 2556
20251108_225244, 90, 30000, 95, 2552
20251108_225247, 90, 30000, 95, 2556
20251108_225249, 90, 30000, 95, 2555
20251108_225252, 90, 30000, 95, 2557
20251108_225254, 90, 30000, 95, 2554
20251108_225257, 90, 30000, 95, 2558
20251108_225300, 90, 30000, 95, 2557
20251108_225302, 90, 30000, 95, 2553
20251108_225305, 90, 30000, 95, 2556
20251108_225307, 90, 30000, 95, 2554
20251108_225310, 90, 40000, 75, 2551
20251108_225312, 90, 40000, 75, 2556
20251108_225315, 90, 40000, 75, 2557
20251108_225317, 90, 40000, 75, 2556
20251108_225320, 90, 40000, 75, 2553
20251108_225323, 90, 40000, 75, 2555
20251108_225325, 90, 40000, 75, 2555
20251108_225328, 90, 40000, 75, 2554
20251108_225330, 90, 40000, 75, 2556
20251108_225333, 90, 40000, 75, 2559
20251108_225335, 90, 40000, 80, 2549
20251108_225338, 90, 40000, 80, 2552
20251108_225341, 90, 40000, 80, 2554
20251108_225343, 90, 40000, 80, 2552
20251108_225346, 90, 40000, 80, 2552
20251108_225348, 90, 40000, 80, 2552
20251108_225351, 90, 40000, 80, 2555
20251108_225353, 90, 40000, 80, 2555
20251108_225356, 90, 40000, 80, 2554
20251108_225358, 90, 40000, 80, 2553
20251108_225401, 90, 40000, 85, 2552
20251108_225404, 90, 40000, 85, 2549
20251108_225406, 90, 40000, 85, 2554
20251108_225409, 90, 40000, 85, 2552
20251108_225411, 90, 40000, 85, 2556
20251108_225414, 90, 40000, 85, 2555
20251108_225416, 90, 40000, 85, 2553
20251108_225419, 90, 40000, 85, 2556
20251108_225421, 90, 40000, 85, 2555
20251108_225424, 90, 40000, 85, 2559
20251108_225427, 90, 40000, 90, 2547
20251108_225429, 90, 40000, 90, 2555
20251108_225432, 90, 40000, 90, 2557
20251108_225434, 90, 40000, 90, 2557
20251108_225437, 90, 40000, 90, 2553
20251108_225439, 90, 40000, 90, 2554
20251108_225442, 90, 40000, 90, 2553
20251108_225445, 90, 40000, 90, 2557
20251108_225447, 90, 40000, 90, 2552
20251108_225450, 90, 40000, 90, 2560
20251108_225452, 90, 40000, 95, 2571
20251108_225455, 90, 40000, 95, 2552
20251108_225457, 90, 40000, 95, 2551
20251108_225500, 90, 40000, 95, 2555
20251108_225502, 90, 40000, 95, 2569
20251108_225505, 90, 40000, 95, 2567
20251108_225508, 90, 40000, 95, 2551
20251108_225510, 90, 40000, 95, 2561
20251108_225513, 90, 40000, 95, 2552
20251108_225515, 90, 40000, 95, 2550
20251108_225518, 90, 50000, 75, 2553
20251108_225520, 90, 50000, 75, 2555
20251108_225523, 90, 50000, 75, 2556
20251108_225526, 90, 50000, 75, 2553
20251108_225528, 90, 50000, 75, 2557
20251108_225531, 90, 50000, 75, 2558
20251108_225533, 90, 50000, 75, 2555
20251108_225536, 90, 50000, 75, 2553
20251108_225538, 90, 50000, 75, 2555
20251108_225541, 90, 50000, 75, 2558
20251108_225544, 90, 50000, 80, 2550
20251108_225546, 90, 50000, 80, 2555
20251108_225549, 90, 50000, 80, 2556
20251108_225551, 90, 50000, 80, 2556
20251108_225554, 90, 50000, 80, 2552
20251108_225556, 90, 50000, 80, 2557
20251108_225559, 90, 50000, 80, 2554
20251108_225601, 90, 50000, 80, 2556
20251108_225604, 90, 50000, 80, 2556
20251108_225607, 90, 50000, 80, 2556
20251108_225609, 90, 50000, 85, 2549
20251108_225612, 90, 50000, 85, 2562
20251108_225614, 90, 50000, 85, 2556
20251108_225617, 90, 50000, 85, 2560
20251108_225619, 90, 50000, 85, 2557
20251108_225622, 90, 50000, 85, 2558
20251108_225625, 90, 50000, 85, 2558
20251108_225627, 90, 50000, 85, 2561
20251108_225630, 90, 50000, 85, 2554
20251108_225632, 90, 50000, 85, 2554
20251108_225635, 90, 50000, 90, 2556
20251108_225637, 90, 50000, 90, 2561
20251108_225640, 90, 50000, 90, 2555
20251108_225642, 90, 50000, 90, 2556
20251108_225645, 90, 50000, 90, 2555
20251108_225648, 90, 50000, 90, 2561
20251108_225650, 90, 50000, 90, 2555
20251108_225653, 90, 50000, 90, 2551
20251108_225655, 90, 50000, 90, 2556
20251108_225658, 90, 50000, 90, 2559
20251108_225700, 90, 50000, 95, 2558
20251108_225703, 90, 50000, 95, 2552
20251108_225706, 90, 50000, 95, 2557
20251108_225708, 90, 50000, 95, 2556
20251108_225711, 90, 50000, 95, 2555
20251108_225713, 90, 50000, 95, 2552
20251108_225716, 90, 50000, 95, 2554
20251108_225718, 90, 50000, 95, 2559
20251108_225721, 90, 50000, 95, 2556
20251108_225723, 90, 50000, 95, 2552
20251108_225726, 90, 60000, 75, 2551
20251108_225729, 90, 60000, 75, 2551
20251108_225731, 90, 60000, 75, 2557
20251108_225734, 90, 60000, 75, 2553
20251108_225736, 90, 60000, 75, 2558
20251108_225739, 90, 60000, 75, 2554
20251108_225741, 90, 60000, 75, 2551
20251108_225744, 90, 60000, 75, 2556
20251108_225747, 90, 60000, 75, 2552
20251108_225749, 90, 60000, 75, 2550
20251108_225752, 90, 60000, 80, 2550
20251108_225754, 90, 60000, 80, 2554
20251108_225757, 90, 60000, 80, 2555
20251108_225759, 90, 60000, 80, 2552
20251108_225802, 90, 60000, 80, 2568
20251108_225804, 90, 60000, 80, 2566
20251108_225807, 90, 60000, 80, 2552
20251108_225810, 90, 60000, 80, 2551
20251108_225812, 90, 60000, 80, 2558
20251108_225815, 90, 60000, 80, 2556
20251108_225817, 90, 60000, 85, 2555
20251108_225820, 90, 60000, 85, 2557
20251108_225822, 90, 60000, 85, 2556
20251108_225825, 90, 60000, 85, 2559
20251108_225828, 90, 60000, 85, 2553
20251108_225830, 90, 60000, 85, 2552
20251108_225833, 90, 60000, 85, 2553
20251108_225835, 90, 60000, 85, 2554
20251108_225838, 90, 60000, 85, 2558
20251108_225840, 90, 60000, 85, 2556
20251108_225843, 90, 60000, 90, 2549
20251108_225845, 90, 60000, 90, 2558
20251108_225848, 90, 60000, 90, 2552
20251108_225851, 90, 60000, 90, 2556
20251108_225853, 90, 60000, 90, 2553
20251108_225856, 90, 60000, 90, 2558
20251108_225858, 90, 60000, 90, 2558
20251108_225901, 90, 60000, 90, 2555
20251108_225903, 90, 60000, 90, 2553
20251108_225906, 90, 60000, 90, 2557
20251108_225908, 90, 60000, 95, 2552
20251108_225911, 90, 60000, 95, 2559
20251108_225914, 90, 60000, 95, 2557
20251108_225916, 90, 60000, 95, 2555
20251108_225919, 90, 60000, 95, 2559
20251108_225921, 90, 60000, 95, 2560
20251108_225924, 90, 60000, 95, 2554
20251108_225926, 90, 60000, 95, 2554
20251108_225929, 90, 60000, 95, 2549
20251108_225932, 90, 60000, 95, 2558
20251108_225934, 90, 70000, 75, 2553
20251108_225937, 90, 70000, 75, 2556
20251108_225939, 90, 70000, 75, 2552
20251108_225942, 90, 70000, 75, 2555
20251108_225944, 90, 70000, 75, 2552
20251108_225947, 90, 70000, 75, 2554
20251108_225949, 90, 70000, 75, 2554
20251108_225952, 90, 70000, 75, 2550
20251108_225955, 90, 70000, 75, 2555
20251108_225957, 90, 70000, 75, 2554
20251108_230000, 90, 70000, 80, 2556
20251108_230002, 90, 70000, 80, 2553
20251108_230005, 90, 70000, 80, 2552
20251108_230007, 90, 70000, 80, 2552
20251108_230010, 90, 70000, 80, 2552
20251108_230013, 90, 70000, 80, 2565
20251108_230015, 90, 70000, 80, 2554
20251108_230018, 90, 70000, 80, 2557
20251108_230020, 90, 70000, 80, 2555
20251108_230023, 90, 70000, 80, 2553
20251108_230025, 90, 70000, 85, 2552
20251108_230028, 90, 70000, 85, 2551
20251108_230030, 90, 70000, 85, 2553
20251108_230033, 90, 70000, 85, 2550
20251108_230036, 90, 70000, 85, 2552
20251108_230038, 90, 70000, 85, 2555
20251108_230041, 90, 70000, 85, 2555
20251108_230043, 90, 70000, 85, 2551
20251108_230046, 90, 70000, 85, 2555
20251108_230048, 90, 70000, 85, 2550
20251108_230051, 90, 70000, 90, 2550
20251108_230054, 90, 70000, 90, 2552
20251108_230056, 90, 70000, 90, 2553
20251108_230059, 90, 70000, 90, 2556
20251108_230101, 90, 70000, 90, 2554
20251108_230104, 90, 70000, 90, 2548
20251108_230106, 90, 70000, 90, 2554
20251108_230109, 90, 70000, 90, 2551
20251108_230111, 90, 70000, 90, 2555
20251108_230114, 90, 70000, 90, 2555
20251108_230117, 90, 70000, 95, 2550
20251108_230119, 90, 70000, 95, 2553
20251108_230122, 90, 70000, 95, 2552
20251108_230124, 90, 70000, 95, 2552
20251108_230127, 90, 70000, 95, 2552
20251108_230129, 90, 70000, 95, 2556
20251108_230132, 90, 70000, 95, 2553
20251108_230134, 90, 70000, 95, 2551
20251108_230137, 90, 70000, 95, 2553
20251108_230140, 90, 70000, 95, 2550
20251108_230142, 90, 80000, 75, 2549
20251108_230145, 90, 80000, 75, 2549
20251108_230147, 90, 80000, 75, 2552
20251108_230150, 90, 80000, 75, 2551
20251108_230152, 90, 80000, 75, 2559
20251108_230155, 90, 80000, 75, 2550
20251108_230157, 90, 80000, 75, 2548
20251108_230200, 90, 80000, 75, 2548
20251108_230203, 90, 80000, 75, 2552
20251108_230205, 90, 80000, 75, 2551
20251108_230208, 90, 80000, 80, 2548
20251108_230210, 90, 80000, 80, 2553
20251108_230213, 90, 80000, 80, 2554
20251108_230215, 90, 80000, 80, 2554
20251108_230218, 90, 80000, 80, 2551
20251108_230221, 90, 80000, 80, 2551
20251108_230223, 90, 80000, 80, 2556
20251108_230226, 90, 80000, 80, 2556
20251108_230228, 90, 80000, 80, 2560
20251108_230231, 90, 80000, 80, 2551
20251108_230233, 90, 80000, 85, 2553
20251108_230236, 90, 80000, 85, 2554
20251108_230238, 90, 80000, 85, 2552
20251108_230241, 90, 80000, 85, 2551
20251108_230244, 90, 80000, 85, 2553
20251108_230246, 90, 80000, 85, 2551
20251108_230249, 90, 80000, 85, 2550
20251108_230251, 90, 80000, 85, 2558
20251108_230254, 90, 80000, 85, 2560
20251108_230256, 90, 80000, 85, 2556
20251108_230259, 90, 80000, 90, 2547
20251108_230301, 90, 80000, 90, 2555
20251108_230304, 90, 80000, 90, 2553
20251108_230307, 90, 80000, 90, 2552
20251108_230309, 90, 80000, 90, 2550
20251108_230312, 90, 80000, 90, 2554
20251108_230314, 90, 80000, 90, 2553
20251108_230317, 90, 80000, 90, 2555
20251108_230319, 90, 80000, 90, 2558
20251108_230322, 90, 80000, 90, 2557
20251108_230325, 90, 80000, 95, 2554
20251108_230327, 90, 80000, 95, 2555
20251108_230330, 90, 80000, 95, 2555
20251108_230332, 90, 80000, 95, 2553
20251108_230335, 90, 80000, 95, 2553
20251108_230337, 90, 80000, 95, 2554
20251108_230340, 90, 80000, 95, 2556
20251108_230342, 90, 80000, 95, 2549
20251108_230345, 90, 80000, 95, 2552
20251108_230348, 90, 80000, 95, 2551
20251108_230350, 90, 90000, 75, 2552
20251108_230353, 90, 90000, 75, 2554
20251108_230355, 90, 90000, 75, 2554
20251108_230358, 90, 90000, 75, 2552
20251108_230400, 90, 90000, 75, 2552
20251108_230403, 90, 90000, 75, 2550
20251108_230405, 90, 90000, 75, 2552
20251108_230408, 90, 90000, 75, 2550
20251108_230411, 90, 90000, 75, 2552
20251108_230413, 90, 90000, 75, 2552
20251108_230416, 90, 90000, 80, 2547
20251108_230418, 90, 90000, 80, 2552
20251108_230421, 90, 90000, 80, 2552
20251108_230423, 90, 90000, 80, 2550
20251108_230426, 90, 90000, 80, 2554
20251108_230429, 90, 90000, 80, 2555
20251108_230431, 90, 90000, 80, 2550
20251108_230434, 90, 90000, 80, 2553
20251108_230436, 90, 90000, 80, 2555
20251108_230439, 90, 90000, 80, 2551
20251108_230441, 90, 90000, 85, 2548
20251108_230444, 90, 90000, 85, 2551
20251108_230446, 90, 90000, 85, 2553
20251108_230449, 90, 90000, 85, 2552
20251108_230452, 90, 90000, 85, 2553
20251108_230454, 90, 90000, 85, 2552
20251108_230457, 90, 90000, 85, 2553
20251108_230459, 90, 90000, 85, 2555
20251108_230502, 90, 90000, 85, 2555
20251108_230504, 90, 90000, 85, 2557
20251108_230507, 90, 90000, 90, 2555
20251108_230509, 90, 90000, 90, 2553
20251108_230512, 90, 90000, 90, 2552
20251108_230515, 90, 90000, 90, 2554
20251108_230517, 90, 90000, 90, 2556
20251108_230520, 90, 90000, 90, 2562
20251108_230522, 90, 90000, 90, 2555
20251108_230525, 90, 90000, 90, 2551
20251108_230527, 90, 90000, 90, 2554
20251108_230530, 90, 90000, 90, 2553
20251108_230533, 90, 90000, 95, 2553
20251108_230535, 90, 90000, 95, 2554
20251108_230538, 90, 90000, 95, 2556
20251108_230540, 90, 90000, 95, 2554
20251108_230543, 90, 90000, 95, 2551
20251108_230545, 90, 90000, 95, 2551
